19	112	143.000000
312	137	337.000000
312	20	312.000000
312	343	44.000000
312	144	312.000000
312	140	312.000000
312	306	195.000000
312	2	149.000000
312	115	312.000000
312	116	312.000000
312	44	312.000000
312	326	312.000000
312	262	312.000000
312	226	312.000000
312	220	312.000000
312	14	312.000000
312	19	312.000000
333	214	333.000000
333	20	333.000000
333	343	333.000000
333	2	333.000000
333	226	333.000000
41	214	115.000000
41	137	115.000000
41	151	41.000000
41	312	41.000000
41	310	41.000000
41	115	41.000000
41	111	41.000000
41	230	41.000000
41	44	41.000000
41	28	41.000000
41	343	41.000000
41	144	41.000000
41	243	41.000000
41	226	41.000000
41	14	41.000000
41	17	41.000000
115	28	116.000000
115	144	116.000000
115	140	116.000000
115	2	115.000000
115	312	116.000000
115	192	205.000000
115	226	116.000000
115	14	115.000000
115	149	115.000000
115	116	115.000000
115	17	115.000000
115	326	13.000000
111	214	111.000000
111	137	111.000000
111	41	230.000000
111	20	326.000000
111	343	226.000000
111	310	111.000000
111	312	111.000000
111	224	236.000000
111	16	261.000000
111	279	111.000000
111	44	111.000000
116	214	326.000000
116	41	116.000000
116	23	116.000000
116	2	326.000000
116	162	326.000000
116	14	326.000000
116	326	116.000000
326	137	326.000000
326	41	326.000000
326	28	326.000000
326	343	326.000000
326	144	326.000000
326	140	326.000000
326	226	326.000000
326	17	326.000000
326	111	279.000000
326	111	326.000000
326	149	327.000000
17	214	17.000000
17	310	17.000000
17	144	140.000000
17	312	17.000000
17	115	326.000000
17	19	17.000000
17	116	17.000000
17	111	17.000000
343	214	137.000000
343	41	144.000000
343	144	343.000000
343	116	343.000000
343	312	343.000000
343	44	343.000000
343	149	343.000000
343	115	343.000000
343	111	343.000000
343	226	343.000000
343	162	343.000000
343	14	281.000000
137	289	137.000000
137	17	137.000000
137	312	137.000000
137	337	137.000000
137	41	137.000000
137	115	137.000000
137	243	137.000000
137	32	137.000000
137	93	137.000000
137	167	136.000000
230	214	230.000000
230	160	260.000000
230	307	40.000000
230	97	230.000000
230	71	230.000000
230	253	230.000000
5	204	5.000000
5	156	5.000000
5	213	5.000000
5	180	5.000000
5	316	5.000000
5	122	5.000000
5	235	5.000000
5	87	5.000000
204	5	156.000000
204	130	204.000000
204	56	276.000000
204	53	204.000000
204	194	204.000000
204	92	302.000000
204	302	204.000000
204	242	204.000000
204	101	330.000000
204	330	204.000000
204	254	204.000000
204	94	204.000000
156	136	56.000000
156	258	156.000000
156	272	156.000000
156	85	322.000000
156	67	156.000000
156	188	239.000000
156	9	156.000000
158	5	158.000000
158	25	158.000000
158	22	158.000000
158	132	311.000000
158	315	158.000000
158	82	331.000000
158	109	158.000000
158	332	67.000000
158	60	322.000000
158	67	196.000000
158	169	113.000000
158	232	158.000000
158	322	158.000000
158	325	158.000000
213	5	180.000000
213	178	213.000000
213	315	213.000000
213	272	213.000000
213	130	213.000000
213	67	213.000000
213	236	213.000000
213	277	213.000000
213	40	213.000000
213	322	213.000000
213	345	213.000000
213	324	213.000000
213	340	213.000000
213	308	213.000000
213	204	213.000000
213	303	213.000000
213	122	213.000000
213	242	213.000000
213	128	213.000000
213	249	213.000000
213	161	213.000000
213	80	213.000000
213	57	213.000000
213	53	213.000000
213	7	213.000000
180	346	180.000000
180	299	180.000000
180	194	180.000000
180	80	180.000000
180	92	180.000000
180	101	249.000000
180	249	180.000000
180	254	187.000000
180	196	180.000000
180	204	180.000000
180	187	180.000000
180	94	180.000000
315	5	315.000000
315	211	271.000000
315	21	332.000000
315	346	194.000000
315	280	315.000000
315	285	332.000000
315	121	169.000000
315	128	271.000000
315	132	315.000000
315	56	332.000000
315	53	332.000000
315	291	315.000000
315	199	314.000000
315	313	315.000000
315	67	315.000000
315	277	315.000000
315	339	315.000000
315	80	315.000000
315	87	315.000000
315	170	315.000000
315	223	315.000000
315	40	315.000000
315	1	315.000000
315	345	315.000000
315	185	315.000000
315	231	315.000000
315	329	315.000000
315	203	315.000000
315	142	315.000000
315	7	315.000000
315	302	315.000000
315	303	315.000000
315	98	315.000000
315	246	315.000000
315	224	315.000000
315	249	315.000000
315	236	315.000000
315	105	314.000000
316	5	122.000000
122	136	246.000000
122	26	109.000000
122	21	122.000000
122	161	39.000000
122	344	239.000000
122	281	184.000000
122	280	169.000000
122	284	36.000000
122	66	122.000000
122	156	122.000000
122	176	122.000000
122	113	122.000000
122	271	122.000000
122	272	122.000000
122	239	122.000000
122	276	122.000000
122	252	122.000000
122	235	122.000000
122	251	122.000000
122	119	122.000000
122	170	122.000000
122	67	122.000000
122	45	122.000000
122	322	122.000000
122	3	122.000000
122	325	122.000000
122	188	122.000000
122	200	122.000000
122	142	122.000000
122	141	122.000000
122	304	122.000000
122	315	122.000000
122	261	122.000000
122	123	122.000000
122	128	122.000000
122	224	122.000000
122	104	122.000000
122	55	122.000000
122	56	122.000000
122	62	122.000000
122	297	122.000000
187	5	187.000000
187	346	187.000000
187	299	242.000000
187	194	187.000000
187	80	204.000000
187	92	187.000000
187	303	67.000000
187	242	158.000000
187	101	187.000000
187	249	204.000000
187	180	94.000000
187	266	187.000000
187	94	184.000000
235	5	87.000000
235	21	235.000000
235	156	235.000000
87	213	87.000000
87	136	87.000000
87	22	87.000000
87	161	118.000000
87	315	170.000000
87	247	120.000000
87	246	87.000000
87	339	87.000000
169	5	169.000000
169	165	169.000000
169	135	309.000000
169	26	169.000000
169	21	127.000000
169	10	169.000000
169	122	169.000000
169	125	169.000000
169	56	169.000000
169	106	329.000000
169	291	169.000000
169	318	169.000000
169	315	169.000000
169	277	169.000000
169	257	236.000000
169	109	229.000000
169	103	169.000000
169	248	252.000000
169	104	169.000000
169	334	169.000000
169	332	169.000000
169	252	169.000000
169	113	169.000000
169	40	169.000000
169	322	169.000000
169	142	169.000000
169	239	229.000000
212	104	212.000000
212	26	212.000000
212	21	212.000000
212	56	212.000000
212	40	212.000000
212	344	212.000000
212	239	212.000000
212	298	212.000000
212	252	212.000000
212	295	212.000000
212	232	212.000000
212	72	213.000000
104	212	26.000000
104	25	105.000000
104	26	104.000000
104	122	55.000000
104	55	170.000000
104	56	118.000000
104	293	19.000000
104	199	313.000000
104	277	105.000000
104	109	104.000000
104	322	104.000000
104	332	104.000000
104	113	104.000000
104	67	104.000000
104	45	104.000000
104	186	104.000000
104	188	104.000000
104	200	104.000000
104	142	104.000000
104	98	104.000000
26	133	183.000000
26	291	26.000000
26	66	26.000000
26	113	26.000000
26	313	26.000000
26	277	26.000000
26	315	26.000000
26	271	26.000000
26	62	26.000000
26	276	26.000000
26	252	26.000000
26	236	26.000000
26	119	26.000000
26	232	26.000000
26	170	26.000000
26	21	26.000000
26	223	26.000000
26	40	26.000000
26	257	26.000000
26	323	26.000000
26	3	26.000000
26	79	26.000000
26	158	26.000000
26	280	26.000000
26	188	26.000000
26	308	26.000000
26	200	26.000000
26	172	26.000000
26	142	26.000000
26	325	26.000000
26	304	26.000000
26	122	26.000000
26	109	26.000000
26	265	26.000000
26	128	26.000000
26	69	26.000000
26	248	26.000000
26	161	26.000000
26	13	26.000000
26	56	26.000000
26	123	26.000000
26	297	26.000000
26	295	26.000000
199	212	199.000000
199	211	313.000000
199	134	21.000000
199	25	199.000000
199	26	199.000000
199	161	199.000000
199	288	199.000000
199	342	313.000000
199	265	313.000000
199	128	313.000000
199	298	40.000000
199	291	158.000000
199	313	199.000000
199	315	199.000000
199	314	199.000000
199	62	199.000000
199	238	199.000000
199	113	199.000000
199	252	199.000000
199	172	199.000000
199	232	199.000000
199	82	199.000000
199	40	199.000000
199	322	199.000000
199	186	199.000000
199	325	199.000000
199	9	199.000000
199	203	199.000000
199	141	199.000000
199	98	199.000000
199	261	199.000000
199	231	199.000000
199	223	199.000000
199	13	199.000000
21	212	56.000000
21	165	121.000000
21	136	315.000000
21	25	21.000000
21	26	223.000000
21	281	21.000000
21	334	21.000000
21	197	21.000000
21	315	21.000000
21	332	21.000000
21	272	21.000000
21	274	21.000000
21	66	21.000000
21	252	21.000000
21	236	21.000000
21	251	21.000000
21	232	21.000000
21	170	21.000000
21	323	21.000000
21	40	21.000000
21	322	21.000000
21	345	21.000000
21	186	21.000000
21	184	21.000000
21	9	21.000000
21	280	21.000000
21	159	21.000000
21	284	21.000000
21	200	21.000000
21	203	21.000000
21	342	21.000000
21	304	21.000000
21	98	21.000000
21	108	21.000000
21	169	21.000000
21	127	21.000000
21	161	21.000000
21	104	21.000000
21	39	21.000000
21	121	21.000000
21	31	21.000000
21	56	21.000000
21	123	21.000000
21	297	22.000000
56	213	56.000000
56	134	304.000000
56	25	51.000000
56	26	123.000000
56	161	56.000000
56	341	56.000000
56	342	122.000000
56	122	62.000000
56	265	298.000000
56	128	56.000000
56	132	56.000000
56	55	56.000000
56	276	56.000000
56	313	56.000000
56	334	56.000000
56	315	56.000000
56	332	56.000000
56	88	56.000000
56	63	56.000000
56	239	56.000000
56	66	56.000000
56	252	56.000000
56	199	56.000000
56	119	56.000000
56	231	56.000000
56	170	56.000000
56	325	56.000000
56	271	56.000000
56	82	56.000000
56	222	56.000000
56	322	56.000000
56	186	56.000000
56	221	56.000000
56	9	56.000000
56	188	56.000000
56	200	56.000000
56	203	56.000000
56	142	56.000000
56	207	56.000000
56	303	56.000000
56	304	56.000000
56	75	56.000000
56	109	56.000000
56	103	56.000000
56	113	56.000000
56	104	56.000000
56	118	56.000000
56	30	56.000000
56	62	56.000000
56	297	56.000000
56	291	56.000000
304	212	304.000000
304	211	304.000000
304	136	304.000000
304	161	304.000000
304	347	304.000000
304	341	322.000000
304	285	304.000000
304	122	315.000000
304	199	304.000000
304	315	304.000000
304	271	304.000000
304	272	304.000000
304	277	304.000000
304	308	246.000000
304	66	304.000000
304	158	304.000000
304	113	304.000000
304	252	304.000000
304	172	304.000000
304	170	304.000000
304	40	304.000000
304	322	304.000000
304	325	304.000000
304	9	304.000000
304	200	304.000000
304	203	304.000000
304	98	304.000000
304	75	304.000000
304	168	304.000000
304	246	304.000000
304	249	304.000000
304	13	304.000000
304	30	304.000000
304	334	304.000000
40	212	344.000000
40	133	1.000000
40	25	40.000000
40	26	257.000000
40	29	40.000000
40	265	40.000000
40	132	113.000000
40	56	40.000000
40	317	40.000000
40	271	40.000000
40	274	40.000000
40	277	248.000000
40	257	40.000000
40	304	322.000000
40	334	40.000000
40	332	172.000000
40	67	40.000000
40	172	231.000000
40	169	322.000000
40	224	40.000000
40	113	325.000000
40	158	40.000000
40	239	323.000000
40	231	329.000000
40	232	322.000000
40	329	40.000000
40	200	40.000000
40	142	40.000000
40	141	40.000000
40	77	40.000000
40	72	87.000000
344	311	344.000000
344	122	344.000000
344	239	344.000000
344	257	344.000000
344	104	288.000000
271	212	271.000000
271	133	271.000000
271	25	271.000000
271	26	62.000000
271	21	271.000000
271	285	272.000000
271	122	272.000000
271	56	82.000000
271	298	271.000000
271	297	271.000000
271	291	271.000000
271	318	62.000000
271	199	271.000000
271	313	271.000000
271	315	271.000000
271	314	271.000000
271	276	271.000000
271	331	271.000000
271	332	271.000000
271	272	271.000000
271	63	271.000000
271	239	271.000000
271	113	271.000000
271	252	271.000000
271	176	271.000000
271	119	271.000000
271	172	271.000000
271	85	271.000000
271	48	271.000000
271	118	271.000000
271	322	271.000000
271	186	271.000000
271	104	271.000000
271	9	271.000000
271	188	271.000000
271	200	271.000000
271	203	271.000000
271	141	271.000000
271	325	271.000000
271	148	271.000000
271	98	271.000000
271	109	271.000000
271	169	271.000000
271	224	271.000000
271	223	271.000000
271	72	271.000000
271	13	271.000000
239	212	298.000000
239	213	239.000000
239	26	239.000000
239	21	239.000000
239	280	67.000000
239	122	276.000000
239	265	67.000000
239	56	66.000000
239	295	9.000000
239	199	239.000000
239	313	239.000000
239	271	113.000000
239	272	239.000000
239	276	239.000000
239	119	113.000000
239	118	239.000000
239	303	239.000000
239	304	239.000000
239	109	239.000000
239	104	239.000000
239	60	239.000000
239	252	172.000000
239	252	113.000000
239	172	113.000000
239	182	253.000000
239	186	113.000000
239	98	239.000000
239	223	239.000000
239	13	236.000000
239	113	239.000000
239	238	239.000000
239	232	239.000000
239	40	239.000000
239	323	239.000000
239	231	239.000000
239	200	239.000000
239	142	239.000000
239	141	239.000000
239	72	239.000000
298	26	298.000000
298	56	298.000000
298	199	298.000000
298	40	298.000000
298	72	298.000000
298	172	298.000000
67	212	67.000000
67	213	236.000000
67	136	67.000000
67	134	67.000000
67	25	26.000000
67	26	67.000000
67	21	67.000000
67	161	67.000000
67	344	67.000000
67	342	67.000000
67	285	323.000000
67	10	291.000000
67	123	67.000000
67	128	67.000000
67	69	9.000000
67	55	67.000000
67	56	67.000000
67	297	67.000000
67	290	271.000000
67	199	67.000000
67	315	277.000000
67	271	67.000000
67	272	252.000000
67	277	252.000000
67	119	67.000000
67	3	323.000000
67	308	67.000000
67	304	67.000000
67	109	252.000000
67	248	332.000000
67	31	67.000000
67	62	67.000000
67	66	9.000000
67	158	67.000000
67	196	67.000000
67	113	67.000000
67	252	67.000000
67	322	67.000000
67	169	67.000000
67	185	67.000000
67	45	67.000000
67	345	67.000000
67	186	67.000000
67	325	67.000000
67	9	67.000000
67	170	67.000000
67	200	67.000000
67	142	67.000000
67	324	67.000000
67	98	67.000000
67	75	67.000000
67	224	67.000000
67	223	67.000000
67	239	67.000000
252	212	295.000000
252	134	142.000000
252	29	231.000000
252	342	119.000000
252	280	252.000000
252	285	252.000000
252	122	235.000000
252	123	104.000000
252	265	252.000000
252	128	176.000000
252	59	238.000000
252	56	199.000000
252	297	236.000000
252	291	252.000000
252	313	252.000000
252	315	252.000000
252	271	176.000000
252	82	252.000000
252	119	100.000000
252	118	238.000000
252	308	87.000000
252	104	252.000000
252	31	237.000000
252	338	252.000000
252	334	170.000000
252	332	252.000000
252	65	261.000000
252	66	239.000000
252	172	252.000000
252	239	252.000000
252	113	252.000000
252	236	252.000000
252	170	252.000000
252	322	252.000000
252	345	252.000000
252	324	252.000000
252	325	252.000000
252	188	252.000000
252	200	252.000000
252	98	252.000000
252	72	252.000000
252	79	252.000000
252	13	252.000000
295	156	295.000000
295	239	295.000000
295	9	295.000000
295	104	295.000000
172	212	172.000000
172	211	170.000000
172	26	142.000000
172	161	339.000000
172	265	84.000000
172	128	170.000000
172	268	271.000000
172	58	107.000000
172	56	172.000000
172	199	232.000000
172	313	172.000000
172	82	172.000000
172	118	67.000000
172	308	322.000000
172	304	170.000000
172	103	172.000000
172	239	172.000000
172	113	172.000000
172	40	172.000000
172	231	172.000000
172	325	172.000000
172	329	172.000000
172	141	172.000000
172	98	172.000000
172	72	172.000000
172	223	172.000000
172	16	172.000000
232	212	72.000000
232	133	232.000000
232	26	170.000000
232	21	170.000000
232	280	40.000000
232	122	232.000000
232	56	232.000000
232	298	232.000000
232	291	232.000000
232	271	232.000000
232	172	232.000000
232	231	232.000000
232	40	232.000000
232	322	232.000000
232	200	232.000000
232	72	48.000000
72	165	72.000000
72	25	237.000000
72	26	72.000000
72	56	72.000000
72	298	172.000000
72	291	224.000000
72	199	72.000000
72	271	13.000000
72	3	72.000000
72	67	72.000000
72	172	223.000000
72	156	9.000000
72	100	323.000000
72	9	72.000000
72	329	72.000000
72	200	72.000000
72	148	261.000000
178	213	315.000000
178	257	322.000000
178	303	178.000000
178	38	178.000000
178	30	178.000000
178	345	178.000000
178	88	178.000000
178	329	178.000000
178	231	244.000000
332	213	332.000000
332	25	270.000000
332	26	332.000000
332	280	271.000000
332	10	323.000000
332	122	332.000000
332	106	88.000000
332	291	60.000000
332	277	239.000000
332	304	332.000000
332	38	322.000000
332	331	172.000000
332	158	332.000000
332	67	332.000000
332	231	332.000000
332	170	332.000000
332	40	332.000000
332	172	332.000000
332	324	332.000000
332	329	332.000000
332	203	332.000000
332	142	332.000000
332	77	332.000000
332	98	332.000000
332	224	332.000000
332	13	332.000000
272	213	130.000000
272	211	272.000000
272	25	272.000000
272	21	274.000000
272	281	272.000000
272	280	272.000000
272	127	159.000000
272	56	272.000000
272	258	40.000000
272	297	65.000000
272	197	272.000000
272	271	63.000000
272	159	272.000000
272	277	272.000000
272	67	272.000000
272	252	272.000000
272	257	272.000000
272	85	272.000000
272	320	272.000000
272	40	272.000000
272	184	272.000000
272	185	272.000000
272	188	272.000000
272	329	272.000000
272	203	272.000000
272	141	272.000000
272	148	272.000000
272	178	272.000000
272	108	272.000000
272	72	272.000000
272	105	272.000000
130	25	130.000000
130	48	130.000000
130	300	130.000000
130	191	130.000000
130	346	130.000000
130	322	130.000000
130	88	130.000000
130	277	130.000000
130	329	130.000000
136	213	136.000000
136	120	136.000000
136	339	136.000000
136	156	136.000000
136	56	136.000000
136	21	136.000000
136	315	136.000000
136	122	136.000000
136	246	136.000000
136	125	136.000000
136	7	136.000000
136	103	136.000000
136	285	136.000000
136	169	136.000000
236	26	119.000000
236	21	251.000000
236	280	119.000000
236	122	236.000000
236	69	236.000000
236	315	105.000000
236	271	236.000000
236	272	236.000000
236	84	224.000000
236	303	104.000000
236	304	236.000000
236	248	236.000000
236	245	8.000000
236	30	236.000000
236	88	336.000000
236	62	170.000000
236	67	236.000000
236	252	170.000000
236	186	323.000000
236	169	236.000000
236	200	236.000000
236	142	236.000000
236	1	236.000000
277	213	40.000000
277	130	329.000000
277	134	277.000000
277	50	119.000000
277	25	331.000000
277	26	315.000000
277	21	277.000000
277	22	347.000000
277	161	252.000000
277	342	277.000000
277	10	277.000000
277	122	277.000000
277	55	277.000000
277	56	277.000000
277	295	156.000000
277	271	277.000000
277	159	277.000000
277	334	277.000000
277	332	277.000000
277	239	277.000000
277	67	277.000000
277	252	277.000000
277	119	277.000000
277	172	277.000000
277	40	277.000000
277	248	277.000000
277	323	277.000000
277	186	277.000000
277	325	277.000000
277	9	277.000000
277	308	277.000000
277	200	277.000000
277	142	277.000000
277	208	277.000000
277	39	277.000000
277	120	277.000000
277	109	277.000000
277	168	277.000000
277	104	277.000000
277	105	277.000000
277	13	277.000000
277	204	277.000000
231	213	231.000000
231	25	322.000000
231	280	231.000000
231	106	231.000000
231	291	7.000000
231	199	223.000000
231	332	170.000000
231	250	322.000000
231	239	200.000000
231	77	231.000000
231	40	231.000000
231	329	231.000000
322	213	345.000000
322	133	322.000000
322	130	88.000000
322	136	322.000000
322	26	322.000000
322	21	345.000000
322	161	322.000000
322	342	322.000000
322	280	277.000000
322	285	322.000000
322	128	322.000000
322	297	323.000000
322	290	322.000000
322	199	186.000000
322	315	322.000000
322	276	98.000000
322	277	322.000000
322	118	322.000000
322	260	126.000000
322	7	246.000000
322	303	88.000000
322	178	322.000000
322	109	322.000000
322	242	322.000000
322	104	332.000000
322	30	73.000000
322	88	48.000000
322	339	158.000000
322	62	322.000000
322	67	169.000000
322	252	345.000000
322	170	323.000000
322	186	325.000000
322	185	9.000000
322	224	232.000000
322	158	325.000000
322	239	322.000000
322	236	322.000000
322	40	322.000000
322	87	322.000000
322	1	322.000000
322	323	322.000000
322	329	322.000000
322	200	322.000000
322	142	322.000000
322	207	322.000000
322	75	322.000000
345	285	186.000000
345	122	345.000000
345	178	88.000000
345	67	186.000000
345	142	345.000000
345	261	345.000000
345	322	345.000000
345	45	345.000000
186	213	186.000000
186	26	186.000000
186	21	184.000000
186	341	188.000000
186	122	186.000000
186	123	239.000000
186	128	9.000000
186	59	239.000000
186	55	239.000000
186	56	221.000000
186	271	104.000000
186	272	186.000000
186	303	221.000000
186	178	186.000000
186	88	186.000000
186	331	186.000000
186	252	186.000000
186	170	186.000000
186	345	142.000000
186	345	186.000000
186	239	186.000000
186	113	186.000000
186	236	186.000000
186	323	186.000000
186	322	186.000000
186	325	186.000000
186	188	186.000000
186	200	186.000000
186	221	186.000000
186	98	186.000000
340	246	340.000000
340	339	340.000000
340	324	340.000000
285	213	285.000000
285	211	203.000000
285	26	285.000000
285	342	203.000000
285	313	285.000000
285	315	285.000000
285	332	285.000000
285	271	285.000000
285	272	285.000000
285	113	285.000000
285	277	285.000000
285	119	285.000000
285	232	285.000000
285	67	285.000000
285	323	285.000000
285	345	285.000000
285	186	285.000000
285	9	285.000000
285	188	285.000000
285	200	285.000000
285	203	285.000000
285	208	285.000000
285	303	285.000000
285	98	285.000000
285	122	285.000000
285	164	285.000000
285	103	285.000000
285	10	285.000000
285	56	285.000000
285	109	285.000000
285	239	284.000000
308	213	204.000000
308	136	308.000000
308	26	200.000000
308	21	308.000000
308	22	308.000000
308	161	308.000000
308	277	200.000000
308	7	308.000000
308	334	308.000000
308	66	308.000000
308	252	308.000000
308	87	308.000000
308	172	308.000000
308	322	308.000000
308	329	308.000000
308	203	308.000000
308	304	308.000000
308	246	308.000000
303	213	122.000000
303	122	303.000000
303	132	303.000000
303	56	304.000000
303	67	303.000000
303	142	303.000000
303	345	303.000000
303	322	303.000000
303	88	303.000000
303	186	303.000000
303	221	303.000000
303	236	303.000000
303	104	303.000000
246	213	246.000000
246	25	246.000000
246	340	339.000000
246	285	246.000000
246	223	246.000000
246	322	246.000000
242	213	128.000000
242	24	180.000000
242	132	45.000000
242	57	242.000000
242	194	1.000000
242	92	101.000000
242	330	242.000000
242	254	242.000000
242	180	242.000000
242	187	242.000000
242	158	242.000000
242	266	242.000000
242	101	242.000000
242	94	242.000000
128	211	103.000000
128	122	224.000000
128	265	128.000000
128	199	128.000000
128	313	128.000000
128	315	128.000000
128	271	128.000000
128	252	128.000000
128	176	128.000000
128	172	128.000000
128	170	128.000000
128	186	128.000000
128	9	128.000000
128	98	128.000000
128	169	128.000000
128	248	128.000000
128	104	128.000000
224	213	224.000000
224	133	236.000000
224	25	69.000000
224	26	224.000000
224	285	313.000000
224	315	249.000000
224	271	223.000000
224	276	224.000000
224	304	224.000000
224	30	224.000000
224	332	13.000000
224	62	223.000000
224	67	223.000000
224	188	223.000000
224	236	224.000000
224	322	224.000000
224	232	224.000000
224	9	224.000000
224	200	224.000000
224	148	224.000000
224	261	223.000000
249	213	161.000000
249	24	249.000000
249	346	249.000000
249	57	249.000000
249	53	248.000000
249	194	249.000000
249	80	94.000000
249	92	249.000000
249	302	94.000000
249	304	13.000000
249	242	249.000000
249	330	249.000000
249	254	249.000000
249	187	249.000000
249	204	249.000000
249	94	249.000000
249	163	248.000000
161	26	13.000000
161	21	104.000000
161	339	161.000000
161	314	161.000000
161	271	161.000000
161	277	161.000000
161	252	161.000000
161	87	161.000000
161	118	161.000000
161	325	161.000000
161	9	161.000000
161	203	161.000000
161	142	161.000000
161	122	161.000000
161	39	161.000000
161	62	161.000000
96	213	96.000000
96	91	201.000000
96	190	96.000000
96	323	96.000000
96	62	96.000000
96	224	96.000000
80	213	57.000000
80	24	92.000000
80	346	80.000000
80	57	92.000000
80	299	80.000000
80	194	92.000000
80	330	80.000000
80	88	80.000000
80	101	80.000000
80	48	80.000000
80	187	80.000000
80	204	80.000000
80	266	80.000000
80	242	80.000000
80	249	80.000000
80	94	80.000000
57	24	194.000000
57	302	57.000000
57	277	57.000000
57	108	57.000000
57	184	57.000000
57	80	57.000000
57	92	57.000000
57	204	57.000000
30	213	30.000000
30	56	62.000000
30	271	30.000000
30	303	30.000000
30	304	334.000000
30	48	30.000000
30	331	30.000000
30	322	30.000000
30	73	30.000000
30	188	30.000000
30	329	30.000000
53	213	7.000000
53	130	53.000000
53	24	53.000000
53	346	53.000000
53	196	53.000000
53	191	53.000000
53	315	53.000000
53	332	53.000000
53	254	53.000000
53	322	53.000000
53	48	53.000000
53	180	53.000000
53	1	53.000000
53	146	53.000000
53	317	53.000000
53	302	53.000000
53	266	53.000000
53	242	53.000000
53	249	53.000000
53	248	53.000000
7	340	7.000000
7	129	291.000000
7	38	7.000000
7	65	7.000000
7	31	7.000000
7	304	7.000000
7	322	7.000000
7	246	7.000000
7	87	7.000000
291	213	291.000000
291	25	291.000000
291	26	66.000000
291	283	3.000000
291	199	291.000000
291	158	291.000000
291	332	291.000000
291	60	291.000000
291	113	291.000000
291	277	291.000000
291	339	291.000000
291	87	291.000000
291	231	291.000000
291	7	291.000000
291	188	291.000000
291	329	291.000000
291	208	291.000000
291	98	291.000000
291	72	291.000000
291	224	291.000000
291	31	291.000000
291	272	291.000000
211	199	211.000000
211	313	211.000000
211	315	211.000000
211	271	211.000000
211	238	211.000000
211	239	211.000000
211	172	211.000000
211	170	211.000000
211	118	211.000000
211	342	211.000000
211	285	211.000000
211	203	211.000000
211	98	211.000000
211	261	211.000000
211	128	211.000000
211	103	211.000000
211	223	211.000000
211	222	211.000000
211	59	211.000000
211	56	165.000000
313	21	313.000000
313	54	53.000000
313	56	334.000000
313	314	313.000000
313	60	313.000000
313	63	313.000000
313	238	313.000000
313	113	313.000000
313	67	313.000000
313	339	313.000000
313	119	313.000000
313	84	313.000000
313	170	313.000000
313	118	313.000000
313	325	313.000000
313	203	313.000000
313	39	313.000000
313	261	313.000000
313	223	313.000000
313	13	313.000000
331	211	331.000000
331	265	271.000000
331	56	331.000000
331	271	332.000000
331	119	331.000000
331	118	331.000000
331	109	332.000000
331	203	331.000000
331	98	331.000000
331	73	331.000000
331	324	331.000000
331	332	331.000000
331	172	330.000000
238	211	239.000000
238	134	66.000000
238	342	113.000000
238	265	238.000000
238	56	238.000000
238	106	238.000000
238	271	238.000000
238	82	238.000000
